File Name,Case Type,Court,Year,Topic,Summary,Local Path
civil_general_pakistan_unknown_CrlPLA39-K-2025.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlPLA39-K-2025.pdf
civil_general_pakistan_unknown_OtherSentences-9YearsRI.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_OtherSentences-9YearsRI.pdf
civil_general_pakistan_unknown_CrlPLA433-2025.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlPLA433-2025.pdf
civil_general_pakistan_20_DeathSentence-Sessions.pdf,civil,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice naeem akhtar afghan
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
jail petition no.23/2023
(against the judgment",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_20_DeathSentence-Sessions.pdf
civil_general_pakistan_20_JP23-2023.pdf,civil,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice naeem akhtar afghan
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
jail petition no.23/2023
(against the judgment",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_20_JP23-2023.pdf
criminal_appeal_pakistan_20_DeathSentence-Sessions_8.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice ishtiaq ibrahim
justice ali baqar najafi
criminal petition nos. 467, 441, 442, 468, 469 an",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_DeathSentence-Sessions_8.pdf
criminal_appeal_pakistan_20_CrlPLA467-2023.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice ishtiaq ibrahim
justice ali baqar najafi
criminal petition nos. 467, 441, 442, 468, 469 an",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA467-2023.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_13.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan b
(appellate jurisdiction)
ss1 75
prbsent: justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeal no, 345/2020
(against ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_13.pdf
criminal_appeal_pakistan_20_CrlA345-2020.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan b
(appellate jurisdiction)
ss1 75
prbsent: justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeal no, 345/2020
(against ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA345-2020.pdf
criminal_appeal_pakistan_20_DeathSentence-Sessions_9.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeal no. 91/2024
(on appeal against ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_DeathSentence-Sessions_9.pdf
criminal_appeal_pakistan_20_CrlA91-2024.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeal no. 91/2024
(on appeal against ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA91-2024.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_14.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present; justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeal no. 181/2022
(against the judgm",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_14.pdf
criminal_appeal_pakistan_20_CrlA181-2022.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present; justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeal no. 181/2022
(against the judgm",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA181-2022.pdf
civil_general_pakistan_unknown_Miscellaneous-.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_Miscellaneous-.pdf
civil_general_pakistan_unknown_CrlPLA876-2022.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlPLA876-2022.pdf
civil_general_pakistan_unknown_BailAfterArrest-.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_BailAfterArrest-.pdf
civil_general_pakistan_unknown_CrlPLA239-2025.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlPLA239-2025.pdf
civil_general_pakistan_unknown_DeathSentence-Sessions_9.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_DeathSentence-Sessions_9.pdf
civil_general_pakistan_unknown_CrlA78-2023.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlA78-2023.pdf
civil_appeal_pakistan_20_Sentence-Morethan5yearsandupto10years.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
’zs ’>5
present: justice muhammad hashim khan kakar
justice ishtiaq ibrahim
jail petition no. 4(9/2022
(against the ord er/judgment dated 14.0",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Sentence-Morethan5yearsandupto10years.pdf
civil_appeal_pakistan_20_JP419-2022.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
’zs ’>5
present: justice muhammad hashim khan kakar
justice ishtiaq ibrahim
jail petition no. 4(9/2022
(against the ord er/judgment dated 14.0",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_JP419-2022.pdf
criminal_appeal_pakistan_20_LifeImprisonment-LifeImprisonment_3.pdf,criminal,Supreme Court,20,appeal,"5
in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice muhammad shafi siddiqui
justice ishtiaq ibrahim
criminal appeal no. 655/2020
(against th",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-LifeImprisonment_3.pdf
criminal_appeal_pakistan_20_CrlA655-2020.pdf,criminal,Supreme Court,20,appeal,"5
in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice muhammad shafi siddiqui
justice ishtiaq ibrahim
criminal appeal no. 655/2020
(against th",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA655-2020.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_15.pdf,criminal,Supreme Court,20,appeal,"a
in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice muhammad shafi siddiqui
justice ishtiaq ibrahim
criminal appeal no. 23/2020
(against the",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_15.pdf
criminal_appeal_pakistan_20_CrlA23-2020.pdf,criminal,Supreme Court,20,appeal,"a
in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice muhammad shafi siddiqui
justice ishtiaq ibrahim
criminal appeal no. 23/2020
(against the",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA23-2020.pdf
civil_general_pakistan_unknown_LifeImprisonment-NarcoticSubstanceCase.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_LifeImprisonment-NarcoticSubstanceCase.pdf
civil_general_pakistan_unknown_CrlPLA1187-2021.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlPLA1187-2021.pdf
criminal_appeal_pakistan_20_LifeImprisonment-LifeImprisonment_4.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
jail petition no. 438/2018
(on appeal against t",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-LifeImprisonment_4.pdf
criminal_appeal_pakistan_20_JP438-2018.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
jail petition no. 438/2018
(on appeal against t",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP438-2018.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_16.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice muhammad shafi saddiqui
justice ishtiaq ibrahim
criminal appeal no. 198/2023
(against the ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_16.pdf
criminal_appeal_pakistan_20_CrlA198-2023.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice muhammad shafi saddiqui
justice ishtiaq ibrahim
criminal appeal no. 198/2023
(against the ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA198-2023.pdf
civil_general_pakistan_unknown_LifeImprisonment-LifeImprisonment_7.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_LifeImprisonment-LifeImprisonment_7.pdf
civil_general_pakistan_unknown_CrlPLA231-2021.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlPLA231-2021.pdf
civil_general_pakistan_unknown_BailAfterArrest-_1.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_BailAfterArrest-_1.pdf
civil_general_pakistan_unknown_CrlPLA146-2025.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlPLA146-2025.pdf
civil_general_pakistan_unknown_Compromise-Compromise.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_Compromise-Compromise.pdf
civil_general_pakistan_unknown_CrlMA714-2023.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlMA714-2023.pdf
bail_contract_pakistan_20_BailAfterArrest-.pdf,bail,Supreme Court,20,contract,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice ishtiaq ibrahim
criminal petition no. 94/2025
(on appeal against the order dated 22.01.202",c:\hafsa_thesis material\supreme_court_scraper\pdfs\bail\bail_contract_pakistan_20_BailAfterArrest-.pdf
bail_contract_pakistan_20_CrlPLA94-2025.pdf,bail,Supreme Court,20,contract,"in the supreme court of pakistan
(appellate jurisdiction)
present: justice muhammad hashim khan kakar
justice ishtiaq ibrahim
criminal petition no. 94/2025
(on appeal against the order dated 22.01.202",c:\hafsa_thesis material\supreme_court_scraper\pdfs\bail\bail_contract_pakistan_20_CrlPLA94-2025.pdf
civil_appeal_pakistan_20_CivilSuits-Possession.pdf,civil,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice jamal khan mandokhail
mr. justice muhammad shafi siddiqui
civil appeal no. 544 of 2022
[on appeal from the judgment dated
23.02.",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CivilSuits-Possession.pdf
civil_appeal_pakistan_20_CA544-2022.pdf,civil,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice jamal khan mandokhail
mr. justice muhammad shafi siddiqui
civil appeal no. 544 of 2022
[on appeal from the judgment dated
23.02.",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA544-2022.pdf
service_appeal_pakistan_20_Service-AgainstServiceTribunals_2.pdf,service,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice naeem akhter afghan
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 4065 of 2024
[ag",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_Service-AgainstServiceTribunals_2.pdf
service_appeal_pakistan_20_CPLA4065-2024.pdf,service,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice naeem akhter afghan
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 4065 of 2024
[ag",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_CPLA4065-2024.pdf
civil_appeal_pakistan_20_Customs-Confiscationofvehicle.pdf,civil,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice naeem akhter afghan
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petitions no.4334 to 4363 of ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Customs-Confiscationofvehicle.pdf
civil_appeal_pakistan_20_CPLA4334-2025.pdf,civil,Supreme Court,20,appeal,"supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice naeem akhter afghan
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petitions no.4334 to 4363 of ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CPLA4334-2025.pdf
civil_appeal_pakistan_20_Family-GuardianWards-Family.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 5364 of 2024",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Family-GuardianWards-Family.pdf
civil_appeal_pakistan_20_CPLA5364-2024.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 5364 of 2024",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CPLA5364-2024.pdf
civil_appeal_pakistan_20_Family-GuardianWards-ReturnofDoweryArticles.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 3606 of 2025",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Family-GuardianWards-ReturnofDoweryArticles.pdf
civil_appeal_pakistan_20_CPLA3606-2025.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 3606 of 2025",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CPLA3606-2025.pdf
civil_appeal_pakistan_20_Customs-Confiscationofvehicle_1.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petitions no. 2853 and 28",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Customs-Confiscationofvehicle_1.pdf
civil_appeal_pakistan_20_CPLA2853-2025.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petitions no. 2853 and 28",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CPLA2853-2025.pdf
service_appeal_pakistan_20_Customs-Customs.pdf,service,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 1277-k of 20",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_Customs-Customs.pdf
service_appeal_pakistan_20_CPLA1277-K-2022.pdf,service,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 1277-k of 20",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_CPLA1277-K-2022.pdf
service_appeal_pakistan_20_Customs-Customs_1.pdf,service,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 99 of 2025
[",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_Customs-Customs_1.pdf
service_appeal_pakistan_20_CPLA99-2025.pdf,service,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 99 of 2025
[",c:\hafsa_thesis material\supreme_court_scraper\pdfs\service\service_appeal_pakistan_20_CPLA99-2025.pdf
tax_general_pakistan_20_Customs-ConfiscationofArticles.pdf,tax,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petitions no. 500-k and 5",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_general_pakistan_20_Customs-ConfiscationofArticles.pdf
tax_general_pakistan_20_CPLA500-K-2025.pdf,tax,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petitions no. 500-k and 5",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_general_pakistan_20_CPLA500-K-2025.pdf
tax_general_pakistan_20_Tax-FederalTax.pdf,tax,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 1036-p of 20",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_general_pakistan_20_Tax-FederalTax.pdf
tax_general_pakistan_20_CPLA1036-P-2024.pdf,tax,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 1036-p of 20",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_general_pakistan_20_CPLA1036-P-2024.pdf
civil_general_pakistan_20_Customs-Confiscationofvehicle.pdf,civil,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 3110 of 2025",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_20_Customs-Confiscationofvehicle.pdf
civil_general_pakistan_20_CPLA3110-2025.pdf,civil,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 3110 of 2025",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_20_CPLA3110-2025.pdf
tax_appeal_pakistan_20_Tax-SalesTaxAct_5.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil appeals no. 634 to 636 of",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_Tax-SalesTaxAct_5.pdf
tax_appeal_pakistan_20_CA634-2018.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil appeals no. 634 to 636 of",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_CA634-2018.pdf
tax_appeal_pakistan_20_Tax-SalesTaxAct_6.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice munib akhtar
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 4579 of 2023
[ag",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_Tax-SalesTaxAct_6.pdf
tax_appeal_pakistan_20_CPLA4579-2023.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice munib akhtar
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 4579 of 2023
[ag",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_CPLA4579-2023.pdf
tax_appeal_pakistan_20_Customs-Customs.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, hcj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 3755 of 202",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_Customs-Customs.pdf
tax_appeal_pakistan_20_CPLA3755-2022.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, hcj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 3755 of 202",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_CPLA3755-2022.pdf
civil_appeal_pakistan_20_Declaration-PermanentInjunction_1.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice ishtiaq ibrahim
civil appeal no. 8-k of 2020
[on appeal ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Declaration-PermanentInjunction_1.pdf
civil_appeal_pakistan_20_CA8-K-2020.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice ishtiaq ibrahim
civil appeal no. 8-k of 2020
[on appeal ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CA8-K-2020.pdf
civil_appeal_pakistan_20_Rent-Rent-Ejectment.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
civil petitions no. 379-l and 380-l of 2021
[against orders dated 08",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Rent-Rent-Ejectment.pdf
civil_appeal_pakistan_20_CPLA379-L-2021.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
civil petitions no. 379-l and 380-l of 2021
[against orders dated 08",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_CPLA379-L-2021.pdf
tax_appeal_pakistan_20_Tax-SalesTaxAct_7.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil appeals no. 1388 to 1392 ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_Tax-SalesTaxAct_7.pdf
tax_appeal_pakistan_20_CA1388-2017.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil appeals no. 1388 to 1392 ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_CA1388-2017.pdf
tax_general_pakistan_20_Tax-IncomeTax.pdf,tax,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petitions no. 5929 to 593",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_general_pakistan_20_Tax-IncomeTax.pdf
tax_general_pakistan_20_CPLA5929-2024.pdf,tax,Supreme Court,20,general,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petitions no. 5929 to 593",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_general_pakistan_20_CPLA5929-2024.pdf
tax_appeal_pakistan_20_Tax-IncomeTax_12.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 339-l of 202",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_Tax-IncomeTax_12.pdf
tax_appeal_pakistan_20_CPLA339-L-2023.pdf,tax,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice miangul hassan aurangzeb
civil petition no. 339-l of 202",c:\hafsa_thesis material\supreme_court_scraper\pdfs\tax\tax_appeal_pakistan_20_CPLA339-L-2023.pdf
